"record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
5702300,"07","01","1995",70.7144,32.261,"Paris","FRA","France","49.03N","2.45E"
5702301,"08","01","1995",69.791,32.513,"Paris","FRA","France","49.03N","2.45E"
5702302,"09","01","1995",58.0802,32.792,"Paris","FRA","France","49.03N","2.45E"
5702303,"10","01","1995",57.6878,32.2916,"Paris","FRA","France","49.03N","2.45E"
5702304,"11","01","1995",45.2192,32.567,"Paris","FRA","France","49.03N","2.45E"
5702305,"12","01","1995",36.8384,32.5976,"Paris","FRA","France","49.03N","2.45E"
5702306,"01","01","1996",38.0372,32.5922,"Paris","FRA","France","49.03N","2.45E"
5702307,"02","01","1996",36.3272,32.3222,"Paris","FRA","France","49.03N","2.45E"
5702308,"03","01","1996",42.5444,32.3924,"Paris","FRA","France","49.03N","2.45E"
5702309,"04","01","1996",50.5292,32.4284,"Paris","FRA","France","49.03N","2.45E"
5702310,"05","01","1996",53.258,32.423,"Paris","FRA","France","49.03N","2.45E"
5702311,"06","01","1996",63.851,32.6138,"Paris","FRA","France","49.03N","2.45E"
5702312,"07","01","1996",65.3432,32.459,"Paris","FRA","France","49.03N","2.45E"
5702313,"08","01","1996",65.1308,32.3528,"Paris","FRA","France","49.03N","2.45E"
5702314,"09","01","1996",56.84,32.5652,"Paris","FRA","France","49.03N","2.45E"
5702315,"10","01","1996",52.52,32.4482,"Paris","FRA","France","49.03N","2.45E"
5702316,"11","01","1996",43.6064,32.2196,"Paris","FRA","France","49.03N","2.45E"
5702317,"12","01","1996",35.1428,32.396,"Paris","FRA","France","49.03N","2.45E"
5702318,"01","01","1997",32.2016,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702319,"02","01","1997",44.5514,32.3528,NA,"",NA,"49.03N","2.45E"
5702320,"03","01","1997",49.1936,32.5364,"Paris","FRA","France","49.03N","2.45E"
5702321,"04","01","1997",49.2116,32.4194,"Paris","FRA","France","49.03N","2.45E"
5702322,"05","01","1997",57.5834,32.3096,"Paris","FRA","France","49.03N","2.45E"
5702323,"06","01","1997",62.0384,32.54,"Paris","FRA","France","49.03N","2.45E"
5702324,"07","01","1997",65.363,32.5184,"Paris","FRA","France","49.03N","2.45E"
5702325,"08","01","1997",72.1346,32.6984,"Paris","FRA","France","49.03N","2.45E"
5702326,"09","01","1997",61.4552,32.6714,"Paris","FRA","France","49.03N","2.45E"
5702327,"10","01","1997",51.8414,32.576,"Paris","FRA","France","49.03N","2.45E"
5702328,"11","01","1997",46.7996,32.1998,"Paris","FRA","France","49.03N","2.45E"
5702329,"12","01","1997",42.053,32.2448,"Paris","FRA","France","49.03N","2.45E"
5702330,"01","01","1998",40.4546,32.243,"Paris","FRA","France","49.03N","2.45E"
5702331,"02","01","1998",42.2762,32.432,"Paris","FRA","France","49.03N","2.45E"
5702332,"03","01","1998",47.3216,32.324,"Paris","FRA","France","49.03N","2.45E"
5702333,"04","01","1998",49.0406,32.6426,"Paris","FRA","France","49.03N","2.45E"
5702334,"05","01","1998",60.6902,32.3348,"Paris","FRA","France","49.03N","2.45E"
5702335,"06","01","1998",63.194,32.3366,"Paris","FRA","France","49.03N","2.45E"
5702336,"07","01","1998",63.806,32.2502,"Paris","FRA","France","49.03N","2.45E"
5702337,"08","01","1998",66.3026,32.522,"Paris","FRA","France","49.03N","2.45E"
5702338,"09","01","1998",60.6236,32.4536,"Paris","FRA","France","49.03N","2.45E"
5702339,"10","01","1998",51.926,32.3168,"Paris","FRA","France","49.03N","2.45E"
5702340,"11","01","1998",40.352,32.4518,"Paris","FRA","France","49.03N","2.45E"
5702341,"12","01","1998",41.0162,32.3834,"Paris","FRA","France","49.03N","2.45E"
5702342,"01","01","1999",42.9638,32.3222,"Paris","FRA","France","49.03N","2.45E"
5702343,"02","01","1999",40.2296,32.2718,"Paris","FRA","France","49.03N","2.45E"
5702344,"03","01","1999",47.2514,32.2394,"Paris","FRA","France","49.03N","2.45E"
5702345,"04","01","1999",51.1322,32.4644,"Paris","FRA","France","49.03N","2.45E"
5702346,"05","01","1999",60.4076,32.4734,"Paris","FRA","France","49.03N","2.45E"
5702347,"06","01","1999",61.7828,32.3708,"Paris","FRA","France","49.03N","2.45E"
5702348,"07","01","1999",69.0116,32.4212,"Paris","FRA","France","49.03N","2.45E"
5702349,"08","01","1999",66.7076,32.324,"Paris","FRA","France","49.03N","2.45E"
5702350,"09","01","1999",64.0868,32.4572,"Paris","FRA","France","49.03N","2.45E"
5702351,"10","01","1999",52.1726,32.2844,"Paris","FRA","France","49.03N","2.45E"
5702352,"11","01","1999",42.8216,32.4842,"Paris","FRA","France","49.03N","2.45E"
5702353,"12","01","1999",40.9874,32.2826,"Paris","FRA","France","49.03N","2.45E"
5702354,"01","01","2000",38.921,32.2286,"Paris","FRA","France","49.03N","2.45E"
5702355,"02","01","2000",43.8566,32.2772,"Paris","FRA","France","49.03N","2.45E"
5702356,"03","01","2000",46.1696,32.4446,"Paris","FRA","France","49.03N","2.45E"
5702357,"04","01","2000",50.1206,32.3636,"Paris","FRA","France","49.03N","2.45E"
5702358,"05","01","2000",59.8118,32.54,"Paris","FRA","France","49.03N","2.45E"
5702359,"06","01","2000",63.7988,32.324,"Paris","FRA","France","49.03N","2.45E"
5702360,"07","01","2000",62.5172,32.4194,"Paris","FRA","France","49.03N","2.45E"
5702361,"08","01","2000",67.1216,32.5706,"Paris","FRA","France","49.03N","2.45E"
5702362,"09","01","2000",61.7864,32.333,"Paris","FRA","France","49.03N","2.45E"
5702363,"10","01","2000",53.0168,32.3492,"Paris","FRA","France","49.03N","2.45E"
5702364,"11","01","2000",46.4486,32.369,"Paris","FRA","France","49.03N","2.45E"
5702365,"12","01","2000",44.0078,32.5724,"Paris","FRA","France","49.03N","2.45E"
5702366,"01","01","2001",40.1198,32.6822,"Paris","FRA","France","49.03N","2.45E"
5702367,"02","01","2001",41.8046,32.351,"Paris","FRA","France","49.03N","2.45E"
5702368,"03","01","2001",47.0624,32.6336,"Paris","FRA","France","49.03N","2.45E"
5702369,"04","01","2001",48.1244,32.2934,"Paris","FRA","France","49.03N","2.45E"
5702370,"05","01","2001",59.864,32.3654,"Paris","FRA","France","49.03N","2.45E"
5702371,"06","01","2001",62.3048,32.531,"Paris","FRA","France","49.03N","2.45E"
5702372,"07","01","2001",67.0208,32.3402,"Paris","FRA","France","49.03N","2.45E"
5702373,"08","01","2001",67.8578,32.288,"Paris","FRA","France","49.03N","2.45E"
5702374,"09","01","2001",57.0092,32.585,"Paris","FRA","France","49.03N","2.45E"
5702375,"10","01","2001",58.1576,32.5202,"Paris","FRA","France","49.03N","2.45E"
5702376,"11","01","2001",43.3886,32.5814,"Paris","FRA","France","49.03N","2.45E"
5702377,"12","01","2001",36.905,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702378,"01","01","2002",40.6472,32.4608,"Paris","FRA","France","49.03N","2.45E"
5702379,"02","01","2002",45.995,32.2232,"Paris","FRA","France","49.03N","2.45E"
5702380,"03","01","2002",47.5448,32.2574,"Paris","FRA","France","49.03N","2.45E"
5702381,"04","01","2002",51.242,32.279,"Paris","FRA","France","49.03N","2.45E"
5702382,"05","01","2002",56.561,32.6516,"Paris","FRA","France","49.03N","2.45E"
5702383,"06","01","2002",64.2578,32.3168,"Paris","FRA","France","49.03N","2.45E"
5702384,"07","01","2002",65.1938,32.3222,"Paris","FRA","France","49.03N","2.45E"
5702385,"08","01","2002",65.7662,32.4392,"Paris","FRA","France","49.03N","2.45E"
5702386,"09","01","2002",59.2214,32.4014,"Paris","FRA","France","49.03N","2.45E"
5702387,"10","01","2002",52.9052,32.4464,"Paris","FRA","France","49.03N","2.45E"
5702388,"11","01","2002",48.0128,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702389,"12","01","2002",43.0736,32.36,"Paris","FRA","France","49.03N","2.45E"
5702390,"01","01","2003",36.6746,32.3654,"Paris","FRA","France","49.03N","2.45E"
5702391,"02","01","2003",37.904,32.4788,"Paris","FRA","France","49.03N","2.45E"
5702392,"03","01","2003",49.3448,32.6012,"Paris","FRA","France","49.03N","2.45E"
5702393,"04","01","2003",51.9566,32.4122,"Paris","FRA","France","49.03N","2.45E"
5702394,"05","01","2003",58.0568,32.576,"Paris","FRA","France","49.03N","2.45E"
5702395,"06","01","2003",68.4194,32.7038,"Paris","FRA","France","49.03N","2.45E"
5702396,"07","01","2003",68.9126,32.6264,"Paris","FRA","France","49.03N","2.45E"
5702397,"08","01","2003",73.2056,32.9864,"Paris","FRA","France","49.03N","2.45E"
5702398,"09","01","2003",61.0232,32.6102,"Paris","FRA","France","49.03N","2.45E"
5702399,"10","01","2003",48.3818,32.4986,"Paris","FRA","France","49.03N","2.45E"
5702400,"11","01","2003",47.0444,32.4212,"Paris","FRA","France","49.03N","2.45E"
5702401,"12","01","2003",40.3214,32.3384,"Paris","FRA","France","49.03N","2.45E"
5702402,"01","01","2004",40.0154,32.2502,"Paris","FRA","France","49.03N","2.45E"
5702403,"02","01","2004",41.3762,32.1926,"Paris","FRA","France","49.03N","2.45E"
5702404,"03","01","2004",44.3912,32.414,"Paris","FRA","France","49.03N","2.45E"
5702405,"04","01","2004",51.0134,32.4176,"Paris","FRA","France","49.03N","2.45E"
5702406,"05","01","2004",56.0264,32.3204,"Paris","FRA","France","49.03N","2.45E"
5702407,"06","01","2004",63.6854,32.4806,"Paris","FRA","France","49.03N","2.45E"
5702408,"07","01","2004",65.5358,32.405,"Paris","FRA","France","49.03N","2.45E"
5702409,"08","01","2004",67.3448,32.5166,"Paris","FRA","France","49.03N","2.45E"
5702410,"09","01","2004",62.726,32.306,"Paris","FRA","France","49.03N","2.45E"
5702411,"10","01","2004",53.9006,32.3798,"Paris","FRA","France","49.03N","2.45E"
5702412,"11","01","2004",45.3452,32.387,"Paris","FRA","France","49.03N","2.45E"
5702413,"12","01","2004",37.5584,32.279,"Paris","FRA","France","49.03N","2.45E"
5702414,"01","01","2005",41.0954,32.3546,"Paris","FRA","France","49.03N","2.45E"
5702415,"02","01","2005",37.1912,32.3564,"Paris","FRA","France","49.03N","2.45E"
5702416,"03","01","2005",45.347,32.3114,"Paris","FRA","France","49.03N","2.45E"
5702417,"04","01","2005",51.5912,32.4194,"Paris","FRA","France","49.03N","2.45E"
5702418,"05","01","2005",57.434,32.4806,"Paris","FRA","France","49.03N","2.45E"
5702419,"06","01","2005",65.8688,32.2718,"Paris","FRA","France","49.03N","2.45E"
5702420,"07","01","2005",67.2476,32.36,"Paris","FRA","France","49.03N","2.45E"
5702421,"08","01","2005",64.8788,32.423,"Paris","FRA","France","49.03N","2.45E"
5702422,"09","01","2005",63.1022,32.2718,"Paris","FRA","France","49.03N","2.45E"
5702423,"10","01","2005",58.6706,32.3042,"Paris","FRA","France","49.03N","2.45E"
5702424,"11","01","2005",43.0376,32.4086,"Paris","FRA","France","49.03N","2.45E"
5702425,"12","01","2005",38.0786,32.4752,"Paris","FRA","France","49.03N","2.45E"
5702426,"01","01","2006",36.3344,32.4824,"Paris","FRA","France","49.03N","2.45E"
5702427,"02","01","2006",37.4792,32.3438,"Paris","FRA","France","49.03N","2.45E"
5702428,"03","01","2006",42.2024,32.4446,"Paris","FRA","France","49.03N","2.45E"
5702429,"04","01","2006",50.135,32.648,"Paris","FRA","France","49.03N","2.45E"
5702430,"05","01","2006",58.0712,32.7326,"Paris","FRA","France","49.03N","2.45E"
5702431,"06","01","2006",65.0948,32.4932,"Paris","FRA","France","49.03N","2.45E"
5702432,"07","01","2006",73.8752,32.3312,"Paris","FRA","France","49.03N","2.45E"
5702433,"08","01","2006",62.7638,32.3996,"Paris","FRA","France","49.03N","2.45E"
5702434,"09","01","2006",65.6384,32.4392,"Paris","FRA","France","49.03N","2.45E"
5702435,"10","01","2006",57.8624,32.252,"Paris","FRA","France","49.03N","2.45E"
5702436,"11","01","2006",47.9444,32.4086,"Paris","FRA","France","49.03N","2.45E"
5702437,"12","01","2006",41.2304,32.549,"Paris","FRA","France","49.03N","2.45E"
5702438,"01","01","2007",45.1436,32.36,"Paris","FRA","France","49.03N","2.45E"
5702439,"02","01","2007",45.6296,32.2844,"Paris","FRA","France","49.03N","2.45E"
5702440,"03","01","2007",45.7916,32.4752,"Paris","FRA","France","49.03N","2.45E"
5702441,"04","01","2007",57.7328,32.7398,"Paris","FRA","France","49.03N","2.45E"
5702442,"05","01","2007",59.0504,32.4158,"Paris","FRA","France","49.03N","2.45E"
5702443,"06","01","2007",63.8222,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702444,"07","01","2007",64.247,32.3114,"Paris","FRA","France","49.03N","2.45E"
5702445,"08","01","2007",63.6314,32.2232,"Paris","FRA","France","49.03N","2.45E"
5702446,"09","01","2007",58.5212,32.5742,"Paris","FRA","France","49.03N","2.45E"
5702447,"10","01","2007",51.4994,32.2538,"Paris","FRA","France","49.03N","2.45E"
5702448,"11","01","2007",44.0366,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702449,"12","01","2007",38.7122,32.441,"Paris","FRA","France","49.03N","2.45E"
5702450,"01","01","2008",43.1456,32.4248,"Paris","FRA","France","49.03N","2.45E"
5702451,"02","01","2008",43.0664,32.3654,"Paris","FRA","France","49.03N","2.45E"
5702452,"03","01","2008",44.7656,32.477,"Paris","FRA","France","49.03N","2.45E"
5702453,"04","01","2008",49.0784,32.2106,"Paris","FRA","France","49.03N","2.45E"
5702454,"05","01","2008",61.6028,32.243,"Paris","FRA","France","49.03N","2.45E"
5702455,"06","01","2008",62.9366,32.3816,"Paris","FRA","France","49.03N","2.45E"
5702456,"07","01","2008",66.2738,32.3348,"Paris","FRA","France","49.03N","2.45E"
5702457,"08","01","2008",65.282,32.4932,"Paris","FRA","France","49.03N","2.45E"
5702458,"09","01","2008",57.6734,32.351,"Paris","FRA","France","49.03N","2.45E"
5702459,"10","01","2008",51.0602,32.2034,"Paris","FRA","France","49.03N","2.45E"
5702460,"11","01","2008",45.5216,32.4752,"Paris","FRA","France","49.03N","2.45E"
5702461,"12","01","2008",37.2038,32.3654,"Paris","FRA","France","49.03N","2.45E"
5702462,"01","01","2009",33.7658,32.3258,"Paris","FRA","France","49.03N","2.45E"
5702463,"02","01","2009",39.0236,32.306,"Paris","FRA","France","49.03N","2.45E"
5702464,"03","01","2009",44.9546,32.2772,"Paris","FRA","France","49.03N","2.45E"
5702465,"04","01","2009",53.7764,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702466,"05","01","2009",58.5644,32.4734,"Paris","FRA","France","49.03N","2.45E"
5702467,"06","01","2009",62.8448,32.2034,"Paris","FRA","France","49.03N","2.45E"
5702468,"07","01","2009",66.8372,32.504,"Paris","FRA","France","49.03N","2.45E"
5702469,"08","01","2009",68.9162,32.4878,"Paris","FRA","France","49.03N","2.45E"
5702470,"09","01","2009",61.4534,32.405,"Paris","FRA","France","49.03N","2.45E"
5702471,"10","01","2009",53.1032,32.279,"Paris","FRA","France","49.03N","2.45E"
5702472,"11","01","2009",49.8884,32.5058,"Paris","FRA","France","49.03N","2.45E"
5702473,"12","01","2009",38.4962,32.2898,"Paris","FRA","France","49.03N","2.45E"
5702474,"01","01","2010",32.9432,32.3852,"Paris","FRA","France","49.03N","2.45E"
5702475,"02","01","2010",38.5178,32.4464,"Paris","FRA","France","49.03N","2.45E"
5702476,"03","01","2010",44.9996,32.3078,"Paris","FRA","France","49.03N","2.45E"
5702477,"04","01","2010",51.476,32.3456,"Paris","FRA","France","49.03N","2.45E"
5702478,"05","01","2010",54.5954,32.306,"Paris","FRA","France","49.03N","2.45E"
5702479,"06","01","2010",64.4306,32.2682,"Paris","FRA","France","49.03N","2.45E"
5702480,"07","01","2010",69.6362,32.4752,"Paris","FRA","France","49.03N","2.45E"
5702481,"08","01","2010",64.7042,32.4554,"Paris","FRA","France","49.03N","2.45E"
5702482,"09","01","2010",59.2286,32.2502,"Paris","FRA","France","49.03N","2.45E"
5702483,"10","01","2010",51.854,32.2484,"Paris","FRA","France","49.03N","2.45E"
5702484,"11","01","2010",44.1392,32.27,"Paris","FRA","France","49.03N","2.45E"
5702485,"12","01","2010",32.3276,32.4986,"Paris","FRA","France","49.03N","2.45E"
5702486,"01","01","2011",39.8894,32.351,"Paris","FRA","France","49.03N","2.45E"
5702487,"02","01","2011",42.9404,32.3456,"Paris","FRA","France","49.03N","2.45E"
5702488,"03","01","2011",47.6024,32.387,"Paris","FRA","France","49.03N","2.45E"
5702489,"04","01","2011",57.1262,32.4662,"Paris","FRA","France","49.03N","2.45E"
5702490,"05","01","2011",60.0332,32.657,"Paris","FRA","France","49.03N","2.45E"
5702491,"06","01","2011",63.5342,32.4914,"Paris","FRA","France","49.03N","2.45E"
5702492,"07","01","2011",63.0176,32.3942,"Paris","FRA","France","49.03N","2.45E"
5702493,"08","01","2011",65.534,32.3726,"Paris","FRA","France","49.03N","2.45E"
5702494,"09","01","2011",63.2642,32.486,"Paris","FRA","France","49.03N","2.45E"
5702495,"10","01","2011",54.689,32.4374,"Paris","FRA","France","49.03N","2.45E"
5702496,"11","01","2011",48.0866,32.3996,"Paris","FRA","France","49.03N","2.45E"
5702497,"12","01","2011",44.519,32.5382,"Paris","FRA","France","49.03N","2.45E"
5702498,"01","01","2012",42.5606,32.4626,"Paris","FRA","France","49.03N","2.45E"
5702499,"02","01","2012",34.5596,32.4824,"Paris","FRA","France","49.03N","2.45E"
5702500,"03","01","2012",49.4978,32.6102,"Paris","FRA","France","49.03N","2.45E"
5702501,"04","01","2012",47.8058,32.3312,"Paris","FRA","France","49.03N","2.45E"
5702502,"05","01","2012",58.748,32.4266,"Paris","FRA","France","49.03N","2.45E"
5702503,"06","01","2012",60.2906,32.7578,"Paris","FRA","France","49.03N","2.45E"
5702504,"07","01","2012",64.7474,32.495,"Paris","FRA","France","49.03N","2.45E"
5702505,"08","01","2012",68.1854,32.9396,"Paris","FRA","France","49.03N","2.45E"
5702506,"09","01","2012",59.6282,32.6372,"Paris","FRA","France","49.03N","2.45E"
5702507,"10","01","2012",52.9034,32.5598,"Paris","FRA","France","49.03N","2.45E"
5702508,"11","01","2012",45.356,32.432,"Paris","FRA","France","49.03N","2.45E"
5702509,"12","01","2012",42.0674,32.8298,"Paris","FRA","France","49.03N","2.45E"
5702510,"01","01","2013",37.4792,33.3428,"Paris","FRA","France","49.03N","2.45E"
5702511,"02","01","2013",36.4208,32.5076,"Paris","FRA","France","49.03N","2.45E"
5702512,"03","01","2013",40.226,32.6066,"Paris","FRA","France","49.03N","2.45E"
5702513,"04","01","2013",49.2062,32.4518,"Paris","FRA","France","49.03N","2.45E"
5702514,"05","01","2013",53.0654,32.5076,"Paris","FRA","France","49.03N","2.45E"
5702515,"06","01","2013",61.412,32.4878,"Paris","FRA","France","49.03N","2.45E"
5702516,"07","01","2013",70.1348,32.6858,"Paris","FRA","France","49.03N","2.45E"
5702517,"08","01","2013",66.623,32.7182,"Paris","FRA","France","49.03N","2.45E"
5702518,"09","01","2013",NA,NA,"Paris","FRA","France","49.03N","2.45E"
7177403,"11","01","1743",42.8414,35.3678,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177404,"12","01","1743",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177405,"01","01","1744",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177406,"02","01","1744",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177407,"03","01","1744",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177408,"04","01","1744",36.8888,39.8696,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177409,"05","01","1744",45.122,34.7162,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177410,"06","01","1744",53.1824,34.493,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177411,"07","01","1744",60.026,34.2914,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177412,"08","01","1744",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177413,"09","01","1744",54.545,34.4894,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177414,"10","01","1744",44.411,35.078,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177415,"11","01","1744",40.8632,34.2932,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177416,"12","01","1744",31.4744,35.3264,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177417,"01","01","1745",28.0364,34.943,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177418,"02","01","1745",23.4176,34.6388,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177419,"03","01","1745",27.2642,33.9548,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177420,"04","01","1745",32.504,34.1042,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177421,"05","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177422,"06","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177423,"07","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177424,"08","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177425,"09","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177426,"10","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177427,"11","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177428,"12","01","1745",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177429,"01","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177430,"02","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177431,"03","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177432,"04","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177433,"05","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177434,"06","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177435,"07","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177436,"08","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177437,"09","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177438,"10","01","1746",NA,NA,NA,"",NA,"58.66N","18.46E"
7177439,"11","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177440,"12","01","1746",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177441,"01","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177442,"02","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177443,"03","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177444,"04","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177445,"05","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177446,"06","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177447,"07","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177448,"08","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177449,"09","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177450,"10","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177451,"11","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177452,"12","01","1747",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177453,"01","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177454,"02","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177455,"03","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177456,"04","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177457,"05","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177458,"06","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177459,"07","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177460,"08","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177461,"09","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177462,"10","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177463,"11","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177464,"12","01","1748",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177465,"01","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177466,"02","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177467,"03","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177468,"04","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177469,"05","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177470,"06","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177471,"07","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177472,"08","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177473,"09","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177474,"10","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177475,"11","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177476,"12","01","1749",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177477,"01","01","1750",36.4712,33.6614,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177478,"02","01","1750",36.5378,36.6458,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177479,"03","01","1750",36.5972,39.6626,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177480,"04","01","1750",40.6616,33.5966,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177481,"05","01","1750",44.4956,34.4354,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177482,"06","01","1750",54.8654,34.1366,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177483,"07","01","1750",62.5802,34.2536,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177484,"08","01","1750",63.2714,33.2168,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177485,"09","01","1750",54.149,34.3886,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177486,"10","01","1750",39.2468,34.5236,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177487,"11","01","1750",NA,NA,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177488,"12","01","1750",28.616,35.6558,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177489,"01","01","1751",29.0408,35.2238,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177490,"02","01","1751",20.498,36.2804,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177491,"03","01","1751",34.4984,34.9826,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177492,"04","01","1751",37.2038,33.2474,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177493,"05","01","1751",NA,NA,NA,"",NA,"58.66N","18.46E"
7177494,"06","01","1751",52.412,35.2904,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177495,"07","01","1751",60.8036,33.9728,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177496,"08","01","1751",61.421,33.6434,"Stockholm","SWE","Sweden","58.66N","18.46E"
7177497,"09","01","1751",53.1482,33.3356,"Stockholm","SWE","Sweden","58.66N","18.46E"
